"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_5_a_14_años","Sexo|Total_Grupo_de_edad|De_15_a_17_años","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_5_a_14_años","Sexo|Hombres_Grupo_de_edad|De_15_a_17_años","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_5_a_14_años","Sexo|Mujeres_Grupo_de_edad|De_15_a_17_años",
"Población_de_5_a_17_años",	20,"Oaxaca","2019","1,033,005","809,140","223,865","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	21,"Puebla","2019","1,541,889","1,183,029","358,860","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	22,"Querétaro","2019","494,451","374,532","119,919","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	23,"Quintana_Roo","2019","395,393","303,664","91,729","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	24,"San_Luis_Potosí","2019","663,080","498,970","164,110","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	25,"Sinaloa","2019","661,675","489,463","172,212","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	26,"Sonora","2019","693,521","522,399","171,122","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	27,"Tabasco","2019","601,656","463,278","138,378","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	28,"Tamaulipas","2019","853,070","648,241","204,829","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	29,"Tlaxcala","2019","322,062","246,753","75,309","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	30,"Veracruz_de_Ignacio_de_la_Llave","2019","1,813,272","1,358,567","454,705","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	31,"Yucatán","2019","463,913","351,304","112,609","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	32,"Zacatecas","2019","407,535","319,556","87,979","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	00,"Estados_Unidos_Mexicanos","2017","29,344,545","22,389,794","6,954,751","14,929,473","11,408,222","3,521,251","14,415,072","10,981,572","3,433,500",
"Población_de_5_a_17_años",	01,"Aguascalientes","2017","328,897","244,960","83,937","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	02,"Baja_California","2017","840,012","637,485","202,527","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	03,"Baja_California_Sur","2017","188,624","140,677","47,947","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	04,"Campeche","2017","222,997","169,316","53,681","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	05,"Coahuila_de_Zaragoza","2017","730,547","555,689","174,858","ND","ND","ND","ND","ND","ND",
